ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

All these observations suggest the mixing of multiple bands in the presence of a strong spin-orbit interaction for higher Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This scenario concurs with our recent report of crystalline sixfold anisotropic magnetoresistance in the (111) interfaces [9], where the sixfold term appears as a result of another band with higher spin state J getting populated with increasing Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is therefore possible that the crystalline spin-orbit interaction becomes important close to this avoided band crossing region due to the orbital mixing [23,35]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This interaction becomes smaller as Vg is further increased away from the band crossing regime, resulting in a dome in the spin-orbit energy versus Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We suggest that the crystalline spin-orbit interaction becomes important close to an avoided band crossing region."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In this regime, orbital mixing can lead to enhanced spin-orbit interaction and superconductivity, which become weaker as Vg is tuned away from this avoided band crossing regime."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We interpret our ﬁndings in terms of the electronic structure of the alloys."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

First-principles computational methods prove fruitful, ow- ing to their chemical speciﬁcity and absence of adjustable parameters, as well as the insight they yield into electronic structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One calculates matrix elements ⟨αL|H|βL′⟩of the density functional theory Hamiltonian between localized atomic orbitals L and L′ on a pair of atoms α and β, then multiplies by the density of states NαL,βL′ projected onto the two orbitals."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

an integrated COHP for a pair of atoms αβ, summing over atomic orbitals and integrating over energies up to the Fermi energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

To further understand the enhancement of bonding, we calculate electronic densities of state (Fig. 7)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The low-energy peak near −4 or −5 eV consists of sd-hybrid orbitals, followed by a series of higher-energy peaks consisting solely of d orbitals, with the Fermi level lying in the middle of the ETM d band and at or above the top of the LTM d band."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Performing a W →Ta substitution shifts the ETM d band up relative to the LTM d band, decreasing the d-band overlap and diminishing hybridization."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Compound ETM-ETM (44x) ETM-LTM (32x) LTM-LTM (4x) mean mean tI12 R k ρCOHP R k ρCOHP R k ρCOHP k ρCOHP K NiTa2 3.12 4.2 0.31 2.63 4.7 0.25 2.43 4.2 0.025 30.7 0.27 222 CoTa2 3.11 5.2 0.31 2.61 3.7 0.30 2.48 4.0 0.030 32.0 0.29 228 NiW2 3.02 4.0 0.31 2.55 7.6 0.34 2.38 4.3 0.041 37.7 0.31 294 CoW2 3.02 5.1 0.37 2.54 6.7 0.36 2.38 4.8 0.037 39.9 0.35 308 104103-7WILLIAM PAUL HUHN et al. PHYSICAL REVIEW B 89, 104103 (2014) -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Co (d) Ta (d) (a) CoTa.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Co (d) W (d) (b) CoW.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Ni (d) Ta (d) (c) NiTa.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Ni (d) W (d) (d) NiW.hR13 FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

7. (Color online) Electronic densities of states for hR13 structures."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Line segments indicate the mean and standard deviations of the element projected d bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The main observations, obtained from the case of the Fibonacci lattice as well as some of its associates, are [7] (i) the energy spectrum is purely singular continuous or, equivalently, fractal-like, and (ii) all the eigenfunctions are critical, i.e., neither extended nor localized in the usual meaning."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We employ the tight-binding model on this atomic chain, tCj21 1 VjCj 1 tCj11  ECj, where we assume that t  21 for the transfer integrals and VX  0 and VY  V for the relevant site energies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It has also been numerically conﬁrmed that each energy level at a band edge, where energy levels accumulate only from one side, gives the equivalent ﬁxed point of the 7D map to that of the ground state level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

To further study the dynamic stability of K4 nitrogen and 50% carbon-doped K4 nitrogen, phonon-band structures were calcu- lated at 0 GPa, and they are plotted in Figure 4a and b, respectively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

There exist both intraband and interband plasmon branches."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The intraband branch is gapless and has a q1/2 dispersion."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interband branches are gapped and their long-wavelength limits are connected with Van Hove singularities of the band structure."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long-wavelength limits are connected with Van Hove singularities of the band structure."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long-wavelength limits are connected with Van Hove singularities of the band structure."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long-wavelength limits are connected with Van Hove singularities of the band structure."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long-wavelength limits are connected with Van Hove singularities of the band structure."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

DOI: 10.1103/PhysRevB.107.115168 I. INTRODUCTION In topological semimetals (TSMs), the Fermi surface con- sists of symmetry-protected band degeneracies, such that the low-energy electronic states can have distinct characters in their energy dispersion, pseudospin structure, and interband coherence [1–4]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In recent works, the possible protected band degen- eracies were systematically classiﬁed for all magnetic space groups [19–23]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(1) The nodal line *hrchang@mail.ustc.edu.cn is far away from the Fermi level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(3) There are other extraneous bands coexisting at Fermi energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

While the spe- ciﬁc band dispersion varies with n, all these members in 2D feature the nonsymmorphic nodal line [34]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Meanwhile, the two interband branches are gapped and are connected to the Van Hove sin- gularities of the band structure."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

The scaling of plasmon frequency with carrier density n (or Fermi energy) depends on the propaga- tion direction, which crosses over from ∼n0 normal to the nodal line to ∼n along the line. Meanwhile, the two interband branches are gapped and are connected to the Van Hove sin- gularities of the band structure."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

The scaling of plasmon frequency with carrier density n (or Fermi energy) depends on the propaga- tion direction, which crosses over from ∼n0 normal to the nodal line to ∼n along the line. Meanwhile, the two interband branches are gapped and are connected to the Van Hove sin- gularities of the band structure."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

The scaling of plasmon frequency with carrier density n (or Fermi energy) depends on the propaga- tion direction, which crosses over from ∼n0 normal to the nodal line to ∼n along the line. Meanwhile, the two interband branches are gapped and are connected to the Van Hove sin- gularities of the band structure."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

The scaling of plasmon frequency with carrier density n (or Fermi energy) depends on the propaga- tion direction, which crosses over from ∼n0 normal to the nodal line to ∼n along the line. Meanwhile, the two interband branches are gapped and are connected to the Van Hove sin- gularities of the band structure."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It follows that the spectrum of model (1) must be gapless, with two bands crossing at a Dirac node at the BZ boundary k = π/ℓx, where k is the wave vector along the chain and ℓx is the lattice constant along x."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(3) It is important to note that adding the interchain coupling does not open a gap in the spectrum."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

Combining the two parts gives the whole model H =  j H j chain + Hinter. (3) It is important to note that adding the interchain coupling does not open a gap in the spectrum."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

Combining the two parts gives the whole model H =  j H j chain + Hinter. (3) It is important to note that adding the interchain coupling does not open a gap in the spectrum."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

Combining the two parts gives the whole model H =  j H j chain + Hinter. (3) It is important to note that adding the interchain coupling does not open a gap in the spectrum."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

Combining the two parts gives the whole model H =  j H j chain + Hinter. (3) It is important to note that adding the interchain coupling does not open a gap in the spectrum."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the current model, this nodal line must be formed by the crossing of the two bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The model can be easily diagonalized and its spectrum is given by Es(k) = 2s cos kxℓx 2 [t2 + 2tt′ cos(kyℓy) + t′2]1/2, (7) with s = ±1."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The result conﬁrms a nodal line at kx = π/ℓx, where the two bands cross at zero energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This conﬁrms the Dirac-type linear band crossing at the nodal line."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Explicitly, we have χ0(q, ω) = g  ss′  d2k (2π)2 ( fsk −fs′k+q) · F k,k+q ss′ Es(k) −Es′(k + q) + ¯hω + iη, (14) where fsk is the Fermi distribution function for the band eigen- state |usk⟩, F k,k+q ss′ = |⟨usk|us′k+q⟩|2 is the overlap form factor, and η is a small positive number related to the quasiparticle lifetime."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Owing to the band structure of the Dirac SSH model and the constraint from the overlap form factor, we shall see that the contributions in χ0 from s = s′ and from s ̸= s′ give distinct plasmon branches and they are separated in energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The former (from s = s′) will be referred to as intraband plasmons, and the latter (from s ̸= s′) will be called interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is important to note that for this limit, we have the form factor F k,k+q ss′ = δss′, (15) which means only intraband contribution exists, and the inter- band contribution is totally suppressed."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

First, it is gapless with a ω ∼√q dispersion, which is characteristic for 2D systems, such as 2D electron gas and graphene."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Meanwhile, it also makes the interband contribution nonzero, which we shall discuss in the next section."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Intraband plasmons of the Dirac SSH model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

These factors result in gapped intraband plasmon branches, conventional frequency scaling behavior, and extended SPE regions, which are distinct from our system."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

However, TTF-TCNQ is a 3D material and its low-energy bands are of conventional quadratic dispersion. These factors result in gapped intraband plasmon branches, conventional frequency scaling behavior, and extended SPE regions, which are distinct from our system."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

However, TTF-TCNQ is a 3D material and its low-energy bands are of conventional quadratic dispersion. These factors result in gapped intraband plasmon branches, conventional frequency scaling behavior, and extended SPE regions, which are distinct from our system."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

However, TTF-TCNQ is a 3D material and its low-energy bands are of conventional quadratic dispersion. These factors result in gapped intraband plasmon branches, conventional frequency scaling behavior, and extended SPE regions, which are distinct from our system."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

However, TTF-TCNQ is a 3D material and its low-energy bands are of conventional quadratic dispersion. These factors result in gapped intraband plasmon branches, conventional frequency scaling behavior, and extended SPE regions, which are distinct from our system."
ai,TTF-TCNQ (Note: Band gap value is not provided for this material in the text)
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

However, for other directions, especially the y direction, interband contri- butions with s ̸= s′ can exist when there is nonzero interchain coupling t′. For these interband modes, χ0 may involve virtual transitions between states away from the nodal line, so it is dif- ﬁcult to get simple analytic results."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One observes that besides the gapless intraband branch at low frequencies, there are two other gapped branches at much higher frequencies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

They correspond to the interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As we mentioned, these interband modes are related to interband virtual transitions in the band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As indicated in Fig. 3(b), in the q →0 limit, the virtual transitions are vertical, and there are two dominant frequencies ω1 and ω2 corresponding to the Van Hove singularities at Y and  of BZ."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the plasmon spectrum, ω1 and ω2 are exactly the limiting values of the two interband branches in the q →0 limit."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(Here, the intensity of the peak vanishes, because the form factor is zero in this limit.) With increasing q, the fre- quency of the upper branch decreases and the lower branch increases, and the two merge at q = π/ℓy, corresponding to the interband transitions from  to Y or from Y to , owing to the particle-hole symmetry of the model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This can be easily understood by noting that this width scales with the electronic band energy variation along ky, which is governed by t′. In Fig. 3(d), we plot the plasmon spectrum at a decreased value of t′ as compared to Fig. 3(a)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The two upper branches are the interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The obtained band structures are plotted in Fig. 5, which agree with previous results [34]. One FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

observes that the three band structures share similar features, with a nonsymmorphic nodal line close to the Fermi level on the X-M path, formed by the crossing of two bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interchain coupling is relatively weak and it naturally decreases with increasing n. Based on the ﬁrst-principles band structures, we compute their plasmon spectra in RPA. First, FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(b)–(d) Band structures of (Nb2SiTe4)n(NbTe2) with n = 1, 2, 3. 115168-6PLASMONS IN A TWO-DIMENSIONAL NONSYMMORPHIC … PHYSICAL REVIEW B 107, 115168 (2023) FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The SPE continuum for n = 1 spans a much larger region, because the material’s band structure has a stronger deviation from the Dirac SSH model, as indicated by the red arrows in Fig. 5(b)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One observes the presence of interband plasmon branches at higher frequencies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Nevertheless, there appear to be more than two in- terband branches, especially for n = 2 and 3."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This is due to the presence of other nearby bands in Fig. 5, which also contribute to the interband transitions."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In addition, there exist several other isostructural materials, including TaSixTe2, NbGexTe2, and TaGexTe2, with the similar nodal-line band structure [31,40,41]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It was demonstrated that the tech- nique can reach a resolution of a few meV and the detected frequency range can reach ∼1 eV [63,64]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Now, consider the Dirac SSH model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Using the Dirac SSH model, we show that the system possesses two kinds of plasmons: the gapless intraband plasmons and the gapped interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interband plasmons have a quite ﬂat dispersion, with band width scaling with the interchain coupling."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Their long-wavelength limits are connected with transitions between Van Hove singularities of the band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

After obtaining the band structure, ab initio tight-binding models were constructed by using the WANNIER90 package [71]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The Wannier model was used to calculate the dynamical dielectric function in RPA."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Several basic functionalities such as analysis of Mulliken charges, molecular dynamics, geometry optimization and band structure are included."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Furthermore, the Band Structure Viewer is implemented for showing a band structure in a web browser."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer based on HTML5 Canvas 2D combined with Javascript and Three.js libraries for existing or potential users of OpenMX [23]: (1) to visualize crystal structures, isosurfaces, and band strucutres; (2) to analyze static/dynamic data of OpenMX; * Corresponding author."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It contains three kinds of viewers - Structure Viewer, Cube 3D Viewer and Band Structure Viewer."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The main features of the OpenMX Viewer include: (1) Structure Viewer; (2) Cube 3D Viewer; and, (3) Band Structure Viewer."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Viewer Supported ﬁle types Structure Viewer (Static) XYZ type (.xyz), CIF type (.cif), OpenMX input (.dat) Structure Viewer (Dynamic) XYZ type (.xyz), OpenMX output ﬁles (.md) Cube 3D Viewer Gaussian cube ﬁles (.cube) Band Structure Viewer Band ﬁles (.Band) Fig. 1."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It also includes a function to rescale a band structure by using mouse wheel or buttons. Fig. 2."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Band Structure Viewer The Band Structure Viewer is developed for showing a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation as shown in Fig. 4."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It supports a function for zooming in/out to a certain band structure range by controlling the mouse wheel or buttons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The drop-down menu pro- vides options for scaling a band structure and setting display styles."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

5. Conclusions The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer for users to: (1) visualize crystal structures, isosurfaces and band strucutres; (2) analyze static/dy- namic data of OpenMX; and, (3) save structural information in a XYZ format, a CIF format, or an OpenMX input format."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It provides three kinds of viewers, Structure Viewer, Cube 3D Viewer and Band Structure Viewer, to check various properties by dragging-and- dropping ﬁles conveniently in a compatible web browser without any installations, upgrades, updates and terminal commands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The Band Structure Viewer can be utilized by dragging-and-dropping a Band ﬁle to show a band structure directly in a web browser."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The band structure of diamond in the Band Structure Viewer, where the Fermi level is set to zero."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We call this technique 4D scanning confocal elec- tron diffraction (4D-SCED) and use it to study the structure of organic semiconductor thin ﬁlms and molecular nano-crystallites in BHJ."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

O. Panova, et al. Diffraction imaging of nanocrystalline structures in organic semiconductor molecular thin ﬁlms. Nat. Mater. 18, 860–865 (2019)."
ai,No
