ai,"No 

(Rationale: The text mentions ""BaFe P 2 2"" which is likely a formatting error or omission of a compound indicator, and more accurately interpreted as ""BaFeP₂"", not ""BaFeP₂₂""; also, the correct sequence would make it the second material if accurate, but the material name itself is questionable)"
tab,"Baₐ₅Sr₀₅FeAs₂₂,0.57,eV"
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is Baₐ₅Sr₀₅FeAs₂₂ the third material for which the value of **band gap** is given in the following text? Make sure it is a real material.

Figure 5 shows sections of the band structures with the approximate bandwidths of the Fe-dxz,yz bands, which should be strongly ef- fected by the Fe–Pn interaction. We ﬁnd that the band- Z  Γ X  Energy (eV)   0.0   0.5  -0.5 BaFe As 2 2  0.55 eV  Z  Γ X  BaFe P 2 2  0.75 eV  Z  Γ X  Ba Sr Fe As 0.5 0.5 2 2  0.57 eV  FIG."
ai,"No 

(Rationale: 
1. **Material formatting**: The text actually mentions ""Ba Sr Fe As 0.5 0.5 2 2"" which is likely a poorly formatted representation of a doped/ alloyed material, but not in standard chemical notation. A more accurate interpretation would be ""Ba₀.₅Sr₀.₅FeAs₂"" (or simply Ba-Sr-Fe-As with implied 1:1 substitution), not ""Baₐ₅Sr₀₅FeAs₂₂"".
2. **Subscript accuracy**: The subscript ""₂₂"" is unlikely to be accurate for this material, as it doesn't follow standard chemical notation for solid solutions or compounds in materials science.)"
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

5: Band structures of BaFe2As2, BaFe2P2 and Ba0.5Sr0.5Fe2As2."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The two small peaks in the calculated IR spectrum at 385 cm−1 and 395 cm−1 are not clearly visible in the experimen- tal data, although they could correspond to the small feature at 382 cm−1 to 390 cm−1 in the gap between the prominent double peak and triple peak structures."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This feature is very important from the standpoint of sharp tunneling transitions."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Electron excitation calculations are completed using the static Coulomb hole and screened exchange (COH- SEX) approach combined with electron screening eﬀects from the inhomogeneous medium within the Hybertsen- Louie ansatz."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Strikingly, current theory accu- rately reproduces the experimental measurement [6], in which the IPs of hydrated hydroxide and hydronium are found to be centered at ∼9.2 eV and ∼20 eV respec- tively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This is because DFT, as a ground state theory, strongly underestimates the opti- cal band gap properties."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

By contrast, the parallel upper critical ﬁeld (Hc∥) is de- termined by the Chandrasekhar-Clogston limit [20, 21], which is set by comparing the Zeeman energy to the su- perconducting gap."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

All these observations indicate the presence of a hole band in addition to electron band(s) in the (111) interface."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In general, the LaAlO3/SrTiO3 interface has a com- plicated band structure involving multiple contributions from the titanium d bands [31, 32]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

All these ob- servations suggest the mixing of multiple bands in the presence of a strong spin-orbit interaction for higher Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This scenario concurs with our recent report of crystalline sixfold anisotropic magnetoresistance in the (111) inter- faces [9], where the sixfold term appears as a result of another band with higher spin state J getting populated with increasing Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is therefore possible that the crys- talline spin-orbit interaction becomes important close to this avoided band crossing region due to the orbital mix- ing [23, 35]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This interaction becomes smaller as Vg is further increased away from the band crossing regime, resulting in a dome in the spin-orbit energy versus Vg."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We suggest that the crystalline spin-5 orbit interaction becomes important close to an avoided band crossing region."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In this regime orbital mixing can lead to enhanced spin-orbit interaction and superconduc- tivity, which become weaker as Vg is tuned away from this avoided band crossing regime."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As discussed in the manuscript, one of them should be a hole band while the other is a electron band."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

1.0 1.5 2.0 2.5 3.0 -45 -30 -15 0 15 30 0 200 400 600 0 2 4 6 8 10 12 14 -250 -200 -150 -100 -50 0 h (c) (b) n (10 13 cm -2) (a) e nh ne (cm 2V -1s -1) Vg (V) Rxy () H (T) -50 V -40 V -30 V -25 V -20 V -15 V -10 V -5 V 0 V 5 V 10 V 15 V 20 V Two Band Hall FIG. S1."
ai,**No**
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The gate dependance of carrier density (a) and mobility (b) for electron and hole band extracted from two band model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This can be due to more complicated eﬀects such as splitting of the electron band into two spin states with an avoided band crossing due to spin-orbit interaction."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Despite its simplicity our analysis provides the parameter regimes for the electron and hole bands and the qualitative trend of these parameters."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

However, the exact dependencies of these parameters on other measurable transport parameters (like RS, nS etc.) are much more complicated due to multiband charge transport."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We interpret our ﬁndings in terms of the electronic structure of the alloys."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

First principles computational methods prove fruitful, owing to their chemical speciﬁcity and absence of ad- justable parameters, as well as the insight they yield into electronic structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One cal- culates matrix elements ⟨αL|H|βL′⟩of the density func- tional theory Hamiltonian between localized atomic or- bitals L and L′ on a pair of atoms α and β, then multi- plies by the density of states NαL,βL′ projected onto the two orbitals."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

To further understand the enhancement of bonding, we calculate electronic densities of state (Fig. 7)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The low-energy peak near -4 or -5 eV consists of sd-hybrid orbitals, followed by a series of higher-energy peaks con- sisting solely of d orbitals, with the Fermi level lying in the middle of the ETM d-band and at or above the top of the LTM d-band."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

-10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Co (d) Ta (d) (a) CoTa.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Co (d) W (d) (b) CoW.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Ni (d) Ta (d) (c) NiTa.hR13 -10 -8 -6 -4 -2 0 2 4 6 8 10 ε-εF (eV) 0 5 10 15 20 25 30 35 40 45 Density (states/eV) Total Ni (d) W (d) (d) NiW.hR13 FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Line segments indicate the mean and standard deviations of the element projected d-bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We employ the tight-binding model on this atomic chain, tΨj−1 + VjΨj + tΨj+1 = EΨj, where we assume that t = −1 for the transfer integrals and VX = 0 and VY = V for the relevant site energies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The band width wn of the subcluster of the nth generation is estimated to be wn ≈2|t(n) s |."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It has also been numerically conﬁrmed that each energy level at a band edge, where energy levels only accumulate from one side, gives the equivalent ﬁxed point of the 7D map to that of the the ground state level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is shown that NaC2 and MgC2 are metallic and semi conducting, respectively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

From the above discussions and Fig. 2(a), the intermediate value of a realized for the compounds with X in 3rd (4th) (4.5-4.8 ˚A ) and the accompanied inter- atomic distances in these crystals seem to make the band narrower."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Figure 7 shows the electron band structures, DOS, and local DOS of valence electrons for the atoms composing K4 type ﬂame and the intercalated atoms in the fully op- timized C, NaC2 and MgC2 and the Si and SrSi2 crystals, respectively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

From the bottom energy levels to those around the Fermi level, the band structures are similar in these crystals."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The NaC2 and MgC2 are found to be metallic and semi conducting, respectively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

There exist both intraband and interband plasmon branches."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The intraband branch is gapless and has a q1/2 dispersion."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interband branches are gapped and their long wavelength limits are connected with van Hove singularities of the band structure."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long wavelength limits are connected with van Hove singularities of the band structure."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long wavelength limits are connected with van Hove singularities of the band structure."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long wavelength limits are connected with van Hove singularities of the band structure."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

It is most dispersive and is independent of carrier density in direction normal to the nodal line, whereas along the nodal line, its dispersion is largely suppressed and its frequency scales linearly with carrier density. The interband branches are gapped and their long wavelength limits are connected with van Hove singularities of the band structure."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

I. INTRODUCTION In topological semimetals (TSMs), the Fermi surface is consisting of symmetry-protected band degeneracies, such that the low-energy electronic states can have dis- tinct characters in their energy dispersion, pseudospin structure, and interband coherence [1–4]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In recent works, the possible protected band de- generacies were systematically classiﬁed for all magnetic space groups [19–23]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(1) The nodal line is far away from the Fermi level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(3) There are other extraneous band coexist- ing at Fermi energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

While the speciﬁc band dispersion varies with n, all these members in 2D feature the nonsymmorphic nodal line [34]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Meanwhile, the two interband branches are gapped and are connected to the van Hove singularities of the band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

By using ﬁrst-principles calcula- tions, we show that the key features obtained from the model study can indeed manifest in monolayer NbSixTe2, which distinguish the system from conventional metals and doped semiconductors."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(c-d) Band structure of the model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It follows that the spectrum of model (1) must be gapless, with two bands crossing at a Dirac node at the BZ boundary k = π/ℓx, where k is the wave vector along the chain and ℓx is the lattice constant along x."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(3)3 It is important to note that adding the interchain cou- pling does not open a gap in the spectrum."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the current model, this nodal line must be formed by the crossing of the two bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The model can be easily diagonalized and its spectrum is given by Es(k) = 2s cos kxℓx 2 ·  t2 + 2tt′ cos(kyℓy) + t′21/2 , (7) with s = ±1."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The result conﬁrms a nodal line at kx = π/ℓx, where the two bands cross at zero energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The band structure of the model is plotted in Fig. 1(c-d), from which one can visualize the nodal line at the BZ bound- ary."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This conﬁrms the Dirac type linear band crossing at the nodal line."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Explicitly, we have χ0 (q, ω) =g X ss′ Z d2k (2π)2 (fsk −fs′k+q) · F k,k+q ss′ Es(k) −Es′(k + q) + ℏω + iη , (14) where fsk is the Fermi distribution function for the band eigenstate |usk⟩, F k,k+q ss′ = |⟨usk|us′k+q⟩|2 is the overlap form factor, and η is a small positive number related to the quasiparticle lifetime."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Owing to the band structure of the Dirac SSH model and the constraint from the overlap form factor, we shall see that the contributions in χ0 from s = s′ and from s ̸= s′ give distinct plasmon branches and they are sep- arated in energy."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The former (from s = s′) will be referred to as intraband plasmons, and the latter (from s ̸= s′) will be called interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is important to note that for this limit, we have the form factor F k,k+q ss′ = δss′, (15) which means only intraband contribution exists, and the interband contribution is totally suppressed."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

First, it is gapless with a ω ∼√q dis- persion, which is characteristic for 2D systems, such as 2D electron gas and graphene."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Meanwhile, it also makes the interband contribution nonzero, which we shall discuss in the next subsection."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Intraband plasmons of Dirac SSH model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

However, for other directions, especially the y direction, interband contributions with s ̸= s′ can exist when there is nonzero interchain coupling t′. For these interband modes, χ0 may involve virtual transitions between states away from the nodal line, so it is diﬃcult to get simple analytic result."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Figure 3(a) shows the obtained energy loss function for q along the nodal-line (y) direction, where such inter- band plasmons are most pronounced."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One observes that besides the gapless intraband branch at low frequencies,6 FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

there are two other gapped branches at much higher fre- quencies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

They correspond to the interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As we mentioned, these interband modes are related to interband virtual transitions in the band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the plasmon spectrum, ω1 and ω2 are exactly the limit- ing values of the two interband branches in the q →0 limit."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(Here, the intensity of the peak vanishes, because the form factor is zero in this limit.) With increasing q, the frequency of the upper branch decreases and the lower branch increases, and the two merge at q = π/ℓy, corresponding to the interband transitions from Γ to Y or from Y to Γ, owing to the particle-hole symmetry of the model."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This can be easily understood by noting that this width scales with the electronic band energy variation along ky which is governed by t′. In Fig. 3(d), we plot the plasmon spectrum at a decreased value of t′ FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

(b-d) Band structures of (Nb2SiTe4)n(NbTe2) with n = 1, 2, 3."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The obtained band structures are plotted in Fig. 5, which agree with previous results [34]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One observes that the three band structures share similar features, with a non- symmorphic nodal line close to the Fermi level on the X-M path, formed by the crossing of two bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interchain coupling is relatively weak and it naturally decreases with increasing n. Based on the ﬁrst-principles band structures, we com- pute their plasmon spectra in RPA."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One can see that there is a single gapless branch with ω ∼q1/2 in this direction, representing the intra- band plasmons, consistent with our model result in Fig. 2."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The SPE con- tinuum for n = 1 spans a much larger region, because the material’s band structure has a stronger deviation from the Dirac SSH model, as indicated by the red arrows in Fig. 5(b). FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

One observes that besides the intra- band plasmon branch at low frequency (which are almost entirely suppressed for n = 2, 3, indicating their very small interchain coupling), there are interband branches at higher frequencies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Nevertheless, there appear to be more than two inter- band branches, especially for n = 2 and 3."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This is due to the presence of other nearby bands in Fig. 5, which also contribute to the interband transitions. Consistent8 FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In addition, there exist several other isostructural materi- als, including TaSixTe2, NbGexTe2, and TaGexTe2, with the similar nodal-line band structure [31, 40, 41]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It was demonstrated that the technique can reach a resolution of a few meV and the detected frequency range can reach ∼1 eV [60, 61]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Using the Dirac SSH model, we show that the system possess two kinds of plasmons: the gapless intraband plasmons and the gapped interband plasmons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The interband plasmons have a quite ﬂat dispersion, with band width scaling with the inter-9 chain coupling."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Their long wavelength limits are con- nected with transitions between van Hove singularities of the band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

After obtaining the band structure, ab-initio tight-binding models were constructed by using the WANNIER90 package [68]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Several basic functionalities such as analysis of Mulliken charges, molecular dynamics, geometry optimization and band structure are included."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Furthermore, the Band Structure Viewer is implemented for showing a band structure in a web browser."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer based on HTML5 Canvas 2D combined with Javascript and Three.js libraries for existing or potential users of OpenMX [23]: (1) to visualize crystal structures, isosurfaces, and band strucutres; (2) to analyze static/dynamic data of OpenMX; and, (3) to save structural information in a XYZ format, a CIF format, or an OpenMX input format by using our unique javascript libraries and functions."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It contains three kinds of viewers - Structure Viewer, Cube 3D Viewer and Band Structure Viewer."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The main features of the OpenMX Viewer include: (1) Structure Viewer; (2) Cube 3D Viewer; and, (3) Band Structure Viewer."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Table 1: Viewers and corresponding supported ﬁle types Viewer Supported ﬁle types Structure Viewer (Static) XYZ type (.xyz), CIF type (.cif), OpenMX input (.dat) Structure Viewer (Dynamic) XYZ type (.xyz), OpenMX output ﬁles (.md) Cube 3D Viewer Gaussian cube ﬁles (.cube) Band Structure Viewer Band ﬁles (.Band) 33."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It also includes a function to rescale a band structure by using mouse wheel or buttons. 4."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Band Structure Viewer The Band Structure Viewer is developed for showing a band structure quickly by dragging-and- dropping a Band ﬁle in the end of OpenMX’s band structure calculation as shown in Fig. 4."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It supports a function for zooming in/out to a certain band structure range by controlling the mouse wheel or buttons."
ai,No
