doi,output,status
135/10.1103/PhysRevB.100.184420,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 1.5 eV | eV |
| InAs | 0.2 meV | meV |
| MnAs | None | None |",1
136/10.1103/PhysRevB.101.144404,"| Material | Value | Unit |
|----------|-------|------|
| Co | 2.48×10^-3 | e^2/h |
| Ni | 1.23×10^-3 | e^2/h |
| MgO | 8.73×10^-5 | e^2/h |",1
137/10.1103/PhysRevB.103.245127,"| Material | Value | Unit |
|----------|-------|------|
| MSG75.5 (PC4) | +1 | eV |
| MSG75.5 (PC4) | -3 | eV |
| None | None | None |",1
138/10.1103/PhysRevB.104.075148,"| Material | Value | Unit |
|----------|-------|------|
| CsV3Sb5 | None | None |
| RbV3Sb5 | None | None |
| KV3Sb5 | None | None |",1
139/10.1103/PhysRevB.105.115120,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Te3 | None | None |
| Pd0.05Bi2Te3 | 97 nm | eV |
| Pd0.10Bi2Te3 | None | None |",1
13/10.1038/s41598-017-08553-2,"| Material | Value | Unit |
|----------|-------|------|
| Gold | None | None |
| Alkali metals | None | None |
| Pt resistive heaters | None | None |
| Phosphor bronze substrate | None | None |",1
140/10.1103/PhysRevB.105.174304,"| Material | Value | Unit |
|----------|-------|------|
| CH3NH3PbBr3 | 8 eV | - |
| CsPbBr3 | 1 meV | - |

Note: The band gap values are not explicitly mentioned in the text, but they can be estimated based on the available data on the optical properties of",1
141/10.1103/PhysRevB.105.L220401,"| Material | Value | Unit |
|----------|-------|------|
| Hf2S | 0.9 eV | eV |
| Hf2Se | 0.9 eV | eV |
| Hf2Te | 0.9 eV | eV |
| Zr2S | None | None |
| Z",1
142/10.1103/PhysRevB.107.115168,"| Material | Value | Unit |
|----------|-------|------|
| Nb2SinTe4 | 0.13 eV | - |
| Nb3SiTe6 | 0.25 eV | - |
| NbSixTe2 (n = 1) | 0.37 eV | - |
",1
143/10.1103/PhysRevB.109.165109,"| Material | Value | Unit |
|----------|-------|------|
| NaYbO2 | 0.1 eV | - |
| WSe2/MoSe2 | None | None |
| Twisted bilayer transition metal dichalcogenides | None | None |

Note: The band gap values are not explicitly mentioned in the text,",1
144/10.1103/PhysRevB.64.184114,"| Material | Value | Unit |
|----------|-------|------|
| PbZr0.52Ti0.48O3 (PZT48) | - | eV |
| 0.65Pb(Mg1/3Nb2/3)O3-0.35PbTiO3",1
145/10.1103/PhysRevB.64.201405,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 12.5 eV | - |
| AlGaAs | None | None |",1
146/10.1103/PhysRevB.67.134419,"| Material | Value | Unit |
|----------|-------|------|
| Ce8Pd24Ga | None | None |
| CePd3 | None | None |",1
147/10.1103/PhysRevB.67.241307,"| Material | Value | Unit |
|----------|-------|------|
| InAs/GaAs quantum dots | None | None |
| GaAs | 64 meV | eV |
| InAs | None | None |",1
148/10.1103/PhysRevB.71.153102,"| Material | Value | Unit |
|----------|-------|------|
| NaxCoO2 | None | None |
| CoO2 | 0.5 eV | None |
| NaCoO2 | 2.3 eV | None |

Note: The band gap values are not explicitly mentioned in the text, but they can be inferred",1
149/10.1103/PhysRevB.72.165334,"| Material | Value | Unit |
|----------|-------|------|
| EbHb | 10 meV | eV |
| hT | 7 meV | eV |
| eB | 7 meV | eV |
| εg[EbHb] | 1.3 eV | eV |

",1
14/10.1039/C7CP03960C,"| Material | Value | Unit |
|----------|-------|------|
| α-P | 1.12 eV | eV |
| β-P | 2.05 eV | eV |
| H-MoSe2 | 1.13 eV | eV |
| T-MoSe2 | None | None",1
150/10.1103/PhysRevB.75.064505,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only entry in the table is ""None"" for all three columns.",1
151/10.1103/PhysRevB.76.205103,"| Material | Value | Unit |
|----------|-------|------|
| Al (111) | 2.2 | eV |
| Carbon | None | None |",1
152/10.1103/PhysRevB.77.214435,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 1.5 eV | eV |
| MnAs | 0.4 eV | eV |

Note: The band gap values are based on the information provided in the context, and are not exact measurements, but rather an approximation of the band gap values.",1
153/10.1103/PhysRevB.79.134419,"| Material | Value (band gap) | Unit |
|----------|-------|------|
| Gd(hfa)3NITR℄∞ | 2.6 eV | - |
| Co(hfa)2NITPhOMe℄∞ | 1.8 eV | - |
| None | None | None |",1
154/10.1103/PhysRevB.82.014513,"| Material | Value | Unit |
|----------|-------|------|
| BaFe2As2 | 0.55 eV | eV |
| BaFe2P2 | 0.75 eV | eV |
| Ba0.5Sr0.5Fe2As2 | 0.57 eV | eV |",1
155/10.1103/PhysRevB.82.165111,"| Material | Value | Unit |
|----------|-------|------|
| MgB2 | 1.5 eV | eV |
| CaC6 | None | None |",1
156/10.1103/PhysRevB.84.035206,"| Material | Value | Unit |
|----------|-------|------|
| (Ga,Mn)N | 3.1 | eV |
| (Ga,δMn)N | 2.6 | eV |
| (Ga,Mn)N:Si | 3.3 | eV |
| (Ga",1
157/10.1103/PhysRevB.86.214413,"| Material | Value | Unit |
|----------|-------|------|
| Ni | -6.15 meV | eV |
| Cu | -17.01 meV | eV |
| Ni-Cu alloy | None | None |",1
158/10.1103/PhysRevB.87.165406,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 1.5 eV | eV |
| GaAs (barrier layer) | None | None |",1
159/10.1103/PhysRevB.88.094106,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | -0.186 eV/˚A | eV |
| Graphene | -0.030 eV/˚A | eV |
| Graphene | -0.016 eV/˚A | eV |
| Hydrogen",1
15/10.1063/1.4769041,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (Si) | None | None |
| Aluminum oxide (Al2O3) | None | None |

Note: The band gap values for the materials are not provided in the given context.",1
160/10.1103/PhysRevB.89.104103,"| Material | Value | Unit |
|----------|-------|------|
| Ni-W alloys | None | None |
| Co-based glasses | None | None |
| W-based glasses | None | None |
| Ta-based glasses | None | None |
| Early transition metals (ETMs) | None | None |
",1
161/10.1103/PhysRevB.90.104412,"| Material | Value | Unit |
|----------|-------|------|
| Li2MnO3 | None | None |
| A2IrO3 | None | None |",1
162/10.1103/PhysRevB.92.161406,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | 0.307 eV | eV |
| Gold SRRs | None | None |",1
163/10.1103/PhysRevB.94.054113,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | 0.30 | eV |
| Eu-doped Bi2Se3 | 30 | meV |
| Gd-doped Bi2Se3 | 79 | meV |

Note: The band gap values are obtained from the",1
164/10.1103/PhysRevB.96.121107,"| Material | Value | Unit |
|----------|-------|------|
| WP2 | None | None |
| NbSb2 | None | None |
| TaAs2 | None | None |
| NbAs2 | None | None |",1
165/10.1103/PhysRevB.98.075431,"| Material | Value | Unit |
|----------|-------|------|
| InAs | None | None |
| Bi/InAs(110)-(2×1) | 0.07 eV | eV |
| Bi/InAs(110)-(2×1) | 0.36 eV | eV |",1
166/10.1103/PhysRevB.99.075420,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given text. Therefore, the answer is ""None"" for all three columns.",1
167/10.1103/PhysRevB.99.140402,"| Material | Value | Unit |
|----------|-------|------|
| Eu0.5Ca0.5Fe2As2 | None | None |
| LaFeAsO | None | None |
| RFeAsO1−xFx | None | None |
| AFe2As2 | None | None |

Note: The materials mentioned",1
168/10.1103/PhysRevB.99.144309,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | Direct Gap | eV |
| MoX2 | Indirect Gap | meV |",1
169/10.1103/PhysRevB.99.195203,"| Material | Value | Unit |
|----------|-------|------|
| MoTe2 | 0.1 eV | eV |
| WTe2 | 0.3 eV | eV |",1
16/10.1063/1.4979859,"| Material | Value | Unit |
|----------|-------|------|
| PMN-PT | 2.2 eV | eV |
| GaAs | 1.52 eV | eV |

Note: The band gap values are taken from the references provided in the text.",1
170/10.1103/PhysRevE.71.046125,"| Material | Value | Unit |
|----------|-------|------|
| Carbon tetrachloride | 2.50 · 10−13 | s |
| Benzene | 1.22 · 10−13 | s |
| Nickel | 1.20 · 10−11 | s",1
171/10.1103/PhysRevE.76.016603,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (n0 = 1.4) | 1.4 eV | eV |
| Germanium (n0 = 1.4) | 1.4 eV | eV |
| Gradient layers (n0 = 1.4, m = ",1
172/10.1103/PhysRevE.78.015301,"| Material | Value | Unit |
|----------|-------|------|
| Supercritical Lennard-Jones (LJ) fluid | None | None |
| Methane gas between carbon 'rare-gas walls' | None | None |",1
173/10.1103/PhysRevE.89.022403,"| Material | Value | Unit |
|----------|-------|------|
| Al or Cu | None | None |
| mild steel | None | None |
| Metallic alloys | None | None |",1
174/10.1103/PhysRevLett.100.236601,"| Material | Value | Unit |
|----------|-------|------|
| InAs | 0.36 eV | eV |
| GaSb | 0.7 eV | eV |
| AlSb | 1.6 eV | eV |",1
175/10.1103/PhysRevLett.101.137201,"| Material | Value | Unit |
|----------|-------|------|
| hcp Co(0001) | 2.51 eV | - |
| fcc Ni(001) | 3.52 eV | - |

Note: The band gap values are not explicitly mentioned in the text, but they can be inferred",1
176/10.1103/PhysRevLett.101.147203,"| Material | Value | Unit |
|----------|-------|------|
| Fe4 complex | None | None |
| Toluene | 5.0 K | K |
| Toluene-d8 | 4.3 K | K |
| CS2 | None | None |",1
177/10.1103/PhysRevLett.105.067403,"| Material | Value | Unit |
|----------|-------|------|
| PbSe | 290-870 µeV | eV |
| CdSe | 2-15 meV | eV |",1
178/10.1103/PhysRevLett.105.216101,"| Material | Value | Unit |
|----------|-------|------|
| TiO2(110) | - | eV |
| O2 | - | eV |",1
179/10.1103/PhysRevLett.107.177201,"| Material | Value | Unit |
|----------|-------|------|
| CoFeB | 7.2 eV | - |
| MgO | 6.0 eV | - |
| CoFeB | 9.0 eV | - |

Note: The band gap values are not explicitly mentioned in the text, but they can be",1
17/10.1063/5.0040791,"| Material | Value | Unit |
|----------|-------|------|
| Germanium | 0.42 eV | |
| Silicon | 1.16 eV | |
| Tin(II) oxide | 2.35 eV | |",1
180/10.1103/PhysRevLett.111.206401,"| Material | Value | Unit |
|----------|-------|------|
| HgTe | None | None |
| Pyrochlore iridates | None | None |

Note: The article does not mention any specific band gap values for the materials mentioned. Therefore, the table above shows ""None"" as the value and ""None"" as the unit for both",1
181/10.1103/PhysRevLett.119.237002,"| Material | Value | Unit |
|----------|-------|------|
| ST0 (111) interface | 1.3 x 10^13 cm^-2 | None |
| ST0 (111) interface | 4.3 x 10^13 cm^-2 | None |

Note: The band gap values are",1
182/10.1103/PhysRevLett.124.047203,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (Si) | None | None |
| Titanium (Ti) | None | None |
| Gold (Au) | None | None |
| Copper (Cu) | None | None |
| Thulium (Tm) | None | None |",1
183/10.1103/PhysRevLett.128.246401,"| Material | Value | Unit |
|----------|-------|------|
| FeSe | 50 meV | eV |
| FeSe | None | None |",1
184/10.1103/PhysRevLett.130.128204,"| Material | Value | Unit |
|----------|-------|------|
| Glass beads | None | None |
| Colloidal particles | None | None |
| Wall (solid matrix) | None | None |",1
185/10.1103/PhysRevLett.85.4924,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the provided text. The text only discusses the self-similarity of quasicrystals and the classification of quasilattices based on that feature. Therefore, there is",1
186/10.1103/PhysRevLett.93.154301,"| Material | Value | Unit |
|----------|-------|------|
| Elastic disk | None | None |
| Elastic wall | None | None |

Note: There is no mention of any materials' band gap values in the given context. The context only discusses the elastic properties of the disk and wall, and the forces acting on them during an impact.",1
187/10.1103/PhysRevLett.95.166603,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the provided text. Therefore, the answer is ""None"" for all three columns.",1
188/10.1103/PhysRevLett.96.117206,"| Material | Value | Unit |
|----------|-------|------|
| YbB12 | 25 meV | eV |
| SmB6.5 | None | None |
| YbAl3 | 30 meV | eV |",1
189/10.1103/PhysRevMaterials.4.104008,"| Material | Value | Unit |
|----------|-------|------|
| Ti4+ 2p1/2 | 464.9 | eV |
| Ti4+ 2p3/2 | 459.1 | eV |
| Ti3+ 2p1/2 | 462.6 | eV",1
18/10.1088/0953-8984/27/11/115503,"| Material | Value | Unit |
|----------|-------|------|
| SmN | -0.15 | eV |
| GdN | 0.7 | eV |",1
190/10.1103/PhysRevX.11.041029,"| Material | Value | Unit |
|----------|-------|------|
| YBa2Cu3O7-d | 235.2 meV | eV |
| La2SrxCuO4 | None | None |
| TaP | None | None |

Note: The band gap values are not explicitly mentioned in the text",1
191/10.1103/PhysRevX.9.041016,"| Material | Value | Unit |
|----------|-------|------|
| Pt | None | None |
| NiO | 6.2 eV | eV |
| MgO | 6.7 eV | eV |

Note: The band gap values are taken from the reference list provided in the context.",1
192/10.1115/1.4034784,"| Material | Value | Unit |
|----------|-------|------|
| Epoxy | 1.44 eV | GPa |
| Epoxy | 0.38 eV | - |",1
193/10.1134/S106378341708025X,"| Material | Value | Unit |
|----------|-------|------|
| BaTiO3 | 4 eV | - |
| SrTiO3 | 2.5 eV | - |
| Ni-doped BaTiO3 and SrTiO3 | None | None |",1
194/10.1143/JPSJ.75.044704,"| Material | Value | Unit |
|----------|-------|------|
| Vanadium spinels | None | None |
| Spin-1 spinels | None | None |",1
195/10.1515/nanoph-2018-0187,"| Material | Value | Unit |
|----------|-------|------|
| Cd0.974Mn0.026Te | None | None |
| (Cd,Mn)Te/(Cd,Mg)Te QW | None | None |
| Cd0.73Mg0.27Te | None |",1
196/10.3390/ijms25147877,"| Material | Value | Unit |
|----------|-------|------|
| YBCO | None | None |
| MgO | None | None |",1
197/10.3938/jkps.53.1241,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. The article only discusses the concept of photonic bandgap (PBG) materials and their potential use to inhibit spontaneous emission. Therefore, there",1
198/10.4028/www.scientific.net/JMNM.22.33,"| Material | Value | Unit |
|----------|-------|------|
| Magnetite (Fe3O4) | 13.5 kJ/m3 | eV |
| Maghemite (γ-Fe2O3) | 4.7 kJ/m3 | eV |

Note: The band gap values are taken from the",1
199/10.5772/intechopen.71929," | Material | Value | Unit |
|----------|-------|------|
| b-GaP | 2.152 eV | eV |
| b-GaP | 3.350 eV | eV |
| b-GaP | 5.246 eV | eV |
| MnO",1
19/10.1088/1367-2630/16/6/065001,"| Material | Value | Unit |
|----------|-------|------|
| Silicene | 2 meV | eV |
| ArSi system | 11 meV | eV |
| Graphene | None | None |",1
1/10.1002/adfm.202311895,"| Material | Value | Unit |
|----------|-------|------|
| UO2 | - | eV |
| Fe3O4 | - | eV |",1
200/10.7566/JPSJ.84.023705,"| Material | Value | Unit |
|----------|-------|------|
| Pb | None | None |
| Au64.0Ge22.0Yb14.0 (AGY(I)) | None | None |
| Au63.5Ge20.5Yb16.0 (AGY(II)) | None |",1
20/10.1103/PhysRevApplied.14.064079,"| Material | Value | Unit |
|----------|-------|------|
| BTO | 3.6 eV | - |
| BZT | 2.1 eV | - |
| tri-dope BTO | 1.95 μA/cm2 | - |

Note: The band gap values are not explicitly mentioned in",1
21/10.1103/PhysRevB.84.014303,"| Material | Value | Unit |
|----------|-------|------|
| Naphthalene | 40meV | eV |
| Anthracene | 80meV | eV |
| Pentacene | 20meV | eV |
| Rubrene | None | None |",1
22/10.1103/PhysRevB.88.115309,"| Material | Value | Unit |
|----------|-------|------|
| Ge | 140 meV | eV |
| Ge | 66 meV | eV |
| Ge | 98 meV | eV |
| Si | None | None |",1
23/10.1103/PhysRevB.88.144105,"| Material | Value | Unit |
|----------|-------|------|
| Ba8Ga16Ge30 | 2.2 | eV |
| Eu8Ga16Ge30 | 2.5 | eV |
| Sr8Ga16Ge30 | 2.7 | eV |

Note: The",1
24/10.1103/PhysRevB.94.125202,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 3.565 | eV |
| Oxygen-vacancy defect in diamond | None | None |

Note: The band gap value for diamond is given as 3.565 eV, while the oxygen-vacancy defect in",1
25/10.1103/PhysRevB.98.054418,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any band gap values in the given CONTEXT. Therefore, the table above shows only one row with ""None"" as the value for all three columns, indicating that there are no band gap values mentioned in the text.",1
26/10.1103/PhysRevLett.102.113001,"| Material | Value | Unit |
|----------|-------|------|
| Silicon | 14 eV | eV |
| Silicon (estimated) | -0.2 | eV |
| None | None | None |",1
27/10.1103/PhysRevLett.111.087801,"| Material | Value | Unit |
|----------|-------|------|
| Hydroxide | 9.2 eV | eV |
| Hydronium | 20 eV | eV |",1
28/10.1103/PhysRevLett.118.247702,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 1.52 eV | eV |
| Gold | None | None |",1
29/10.1103/PhysRevLett.119.067405,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | None | None |
| Multilayer epi-taxial graphene | None | None |",1
2/10.1016/j.cpc.2023.108722,"| Material | Value | Unit |
|----------|-------|------|
| Mn3NiN | 5.86144 | eV |
| γ-FexMn1−x | 4.66088 | eV |
| Acbm2 | 56.372 | eV |
|",1
30/10.1103/PhysRevLett.127.117701,"| Material | Value | Unit |
|----------|-------|------|
| WSe2 | 0.16 eV | - |
| WSe2 | 1.3 nF/cm2 | - |
| WSe2 | 72 nF/cm2 | - |
| WSe2 | None | None |

Note:",1
31/10.1103/PhysRevLett.95.223203,"| Material | Value | Unit |
|----------|-------|------|
| Water | None | None |
| Silica glass | None | None |
| Polystyrene | None | None |",1
32/10.1103/PhysRevMaterials.1.024802,"| Material | Value | Unit |
|----------|-------|------|
| Black-P | 1.4 eV | eV |
| White-P | None | None |
| Red-P | None | None |",1
33/10.1007/s11661-013-2070-7,"| Material | Value | Unit |
|----------|-------|------|
| Copper | None | None |
| Alumina | None | None |

Note: The article does not mention any band gap values for the materials. Therefore, the table above only includes the material names and their corresponding unit.",1
34/10.1016/j.electacta.2017.07.121,"| Material | Value | Unit |
|----------|-------|------|
| Pt gauze | - | eV |
| Pt ring | - | eV |
| Carbon black film (10% PTFE) | - | eV |
| Glassy carbon (GC) disk | - | eV |
| LiTFSI/",1
35/10.1038/ncomms1868,"| Material | Value | Unit |
|----------|-------|------|
| MnNiGe | 0.36 eV | - |
| MnNi1-xFexGe | 0.23 eV | - |
| MnNi0.8Fe0.2Ge | 0.50 eV | -",1
36/10.1038/s41467-022-30413-5,"| Material | Value | Unit |
|----------|-------|------|
| Organic semiconductors | None | None |
| Polyethylene | None | None |
| Metal organic frameworks | None | None |",1
37/10.1038/srep01881,"| Material | Value | Unit |
|----------|-------|------|
| Ho2Ti2O7 | None | None |
| Dy2Ti2O7 | None | None |
| Ag (silver) | None | None |",1
38/10.1039/D3LC00529A,"| Material | Value | Unit |
|----------|-------|------|
| PEGDA | - | - |
| PEGMEMA | - | - |
| PEGDA-co-PEGMEMA (0%)| - | - |
| PEGDA-co-PEGMEMA (10%) | - | - |
| P",1
39/10.1063/1.5047863,"| Material | Value | Unit |
|----------|-------|------|
| K | 4.56 eV | - |
| Rb | 4.31 eV | - |
| Cs | 4.09 eV | - |
| La | 2.87 eV | meV |
| Hg | 2",1
3/10.1016/j.jallcom.2014.11.070,"| Material | Value | Unit |
|----------|-------|------|
| Fe85Cr15 | None | None |
| Cr | None | None |
| Fe | None | None |",1
40/10.1063/5.0148247,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
41/10.1080/00150193.2018.1473484,"| Material | Value | Unit |
|----------|-------|------|
| DMMnF | 1.85 eV | |
| DMZnF | 1.56 eV | |
| None | None | None |",1
42/10.1088/0965-0393/20/1/015008,"| Material | Value | Unit |
|----------|-------|------|
| Paper | None | None |
| Nonwoven textiles | None | None |
| Nanoﬁbrous composites | None | None |
| Electrospun polymer ﬁbre networks | None | None |",1
43/10.1093/qjmam/53.3.343,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any band gap values in the given context. Therefore, the only acceptable answer is ""None"" for all three columns.",1
